,nlpd,mae_mean,mae_median,mae_mode
357,0.009201288223266602,0.22122829,0.22487442,0.22525387
358,0.03697725012898445,0.2483847,0.2495235,0.2506523
359,0.032234907150268555,0.25429896,0.25700292,0.2613821
360,0.028311053290963173,0.24559885,0.24705462,0.25542542
361,0.008612553589046001,0.23865357,0.24062271,0.24974446
362,-0.0014567772159352899,0.21372527,0.21587972,0.2194109
363,0.0611957311630249,0.30316845,0.30922753,0.3167909
364,0.18918025493621826,0.32425392,0.3149273,0.30176753
365,0.37696465849876404,0.35074598,0.34204045,0.33014578
366,0.36153244972229004,0.34554392,0.33631584,0.32894224
367,0.36746931076049805,0.33208644,0.32463053,0.31650776
368,0.37662816047668457,0.35121477,0.34401,0.3357763
369,0.41455650329589844,0.36832988,0.3628807,0.35304216
370,0.3796180188655853,0.3599963,0.3530516,0.34713593
371,0.359940767288208,0.34839767,0.3406964,0.33272782
372,0.30837735533714294,0.30898908,0.3008253,0.29391852
373,0.2545412480831146,0.30356154,0.2954829,0.28678787
374,0.2901212275028229,0.328043,0.32029992,0.3129271
375,0.3644638955593109,0.33997944,0.33302408,0.32555926
376,0.3275775909423828,0.33045903,0.32258332,0.31495982
377,0.37008142471313477,0.34902295,0.3421917,0.3357314
378,0.43183040618896484,0.35299775,0.34738472,0.3386582
379,0.3708015978336334,0.34000966,0.33347982,0.3255963
380,0.4494950771331787,0.32127544,0.31304067,0.30408272
381,0.35792484879493713,0.33726507,0.3299996,0.32184142
382,0.44218435883522034,0.3535558,0.34693718,0.33947417
383,0.41993284225463867,0.342088,0.3368922,0.3295674
384,0.36656031012535095,0.32863954,0.32258347,0.31419665
