,nlpd,mae_mean,mae_median,mae_mode
125,0.10300294309854507,0.3258248,0.31985468,0.31702912
126,0.1453971117734909,0.34756693,0.34122857,0.33824125
127,0.014803211204707623,0.24389938,0.23648344,0.2290767
128,0.03904024884104729,0.26390278,0.2581178,0.25380176
129,0.16266989707946777,0.33664098,0.33087024,0.32523575
130,0.05274553969502449,0.26878646,0.26266682,0.25951135
131,0.06621559709310532,0.28127345,0.27734783,0.2759704
132,0.06004186347126961,0.27249393,0.26890793,0.26549292
133,0.05542083457112312,0.27374873,0.27294648,0.27481988
134,0.06054488942027092,0.29856408,0.29235122,0.2940555
135,0.029941042885184288,0.2794428,0.279899,0.28645357
136,0.04864339157938957,0.30082694,0.29899076,0.3069236
137,-0.018248358741402626,0.1917889,0.19744277,0.21269187
138,0.13420648872852325,0.34821394,0.34273678,0.34329924
139,-0.019232431426644325,0.21131767,0.20768887,0.2045186
140,0.10983586311340332,0.282334,0.2730699,0.25793013
141,-0.02776714228093624,0.1532348,0.15076047,0.1505566
142,-0.022894620895385742,0.18400405,0.1766955,0.17492448
143,-0.024008193984627724,0.16260272,0.15836236,0.15778923
144,-0.0211789608001709,0.17436682,0.16662149,0.15816475
145,-0.029005924239754677,0.16346966,0.15883636,0.15412995
146,-0.010526974685490131,0.18498136,0.18092957,0.17997295
147,-0.027677616104483604,0.1659189,0.1640273,0.16559519
148,-0.031450510025024414,0.16059259,0.1580356,0.15577884
149,-0.030169090256094933,0.149509,0.14681871,0.15132949
150,-0.024089733138680458,0.1693205,0.16398758,0.15964255
151,-0.019872745499014854,0.1818708,0.17353648,0.16984291
152,-0.026814619079232216,0.17078708,0.1666049,0.16287728
153,-0.035575706511735916,0.14891294,0.14717786,0.14690787
154,-0.030737876892089844,0.15134735,0.14612772,0.14747734
155,-0.03062836267054081,0.12939058,0.13413464,0.14550352
156,-0.018768945708870888,0.18821304,0.18372965,0.17957942
157,-0.03481769561767578,0.12869938,0.13208863,0.14424421
158,-0.03756948187947273,0.14284205,0.14158417,0.14519021
159,-0.034099142998456955,0.14672422,0.1455597,0.15167828
160,0.009444554336369038,0.22788112,0.22198541,0.21768622
161,0.009890238754451275,0.22699457,0.22009577,0.21424787
162,0.09461033344268799,0.2801329,0.27385202,0.2668618
163,0.056226808577775955,0.26051673,0.25481454,0.25227362
164,0.0007508595590479672,0.20817108,0.20153698,0.19828886
165,0.06487663835287094,0.27915666,0.27185053,0.26784384
166,0.04115152359008789,0.25055203,0.24567418,0.24175657
167,0.10053785890340805,0.30231532,0.2963557,0.29171434
168,0.0884014368057251,0.29276943,0.2845383,0.27752808
169,0.04863985255360603,0.25651208,0.2505096,0.24226068
170,0.07280731201171875,0.26343077,0.25646102,0.24677965
171,0.0796491727232933,0.2921248,0.2838983,0.27783954
172,0.13464875519275665,0.31614825,0.31081012,0.30825457
173,0.09241703897714615,0.29291686,0.28710964,0.2731362
174,0.09814321994781494,0.30655438,0.29903024,0.29174212
175,0.14780962467193604,0.33309907,0.32605857,0.32046333
176,0.18429458141326904,0.3521362,0.34406906,0.334816
177,0.09424638748168945,0.28371206,0.27563792,0.27314743
178,0.12168677896261215,0.33121112,0.32507285,0.3188877
179,0.09528183937072754,0.30923602,0.30118904,0.29699203
180,0.24698877334594727,0.3250529,0.316446,0.31265345
181,0.1667853146791458,0.31639594,0.30811352,0.30054733
182,0.16411714255809784,0.33417383,0.32617953,0.31877318
183,0.19273805618286133,0.33731288,0.3296332,0.32170662
184,0.14125211536884308,0.3340367,0.32718804,0.3222108
185,0.2080370932817459,0.36708483,0.36168087,0.36004183
186,0.16638414561748505,0.3186715,0.31271756,0.30255267
187,0.19097347557544708,0.3083428,0.30224627,0.2926594
188,0.1996196061372757,0.29768816,0.28951472,0.28094298
189,0.2733137607574463,0.3244252,0.31782705,0.31307024
